Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8022275344784614	0.8047641242823748	0.716472009665727	0.7157565010592781	0.7237762237762237	0.680921052631579	0.4320278444226675	0.680921052631579
1	0.8193927714659578	0.815986514493269	0.7345952476842529	0.7357990539193286	0.7025454545454546	0.7944078947368421	0.4703602870799458	0.7944078947368421
2	0.8316289904664976	0.8254185247447683	0.7498993153443415	0.7504475319860424	0.7297297297297297	0.7771381578947368	0.5002409757264357	0.7771381578947368
3	0.8382196210484775	0.830827981400688	0.7591623036649214	0.7590441054293191	0.7545304777594728	0.7532894736842105	0.5181053614094576	0.7532894736842105
4	0.8443578516387654	0.8357968556564515	0.765606121627064	0.7655071942632825	0.7606907894736842	0.7606907894736842	0.531014388526565	0.7606907894736842
5	0.8504564891164375	0.8411554477920211	0.7752718485702779	0.7752928592198729	0.767479674796748	0.7763157894736842	0.5504581678865226	0.7763157894736842
6	0.8561351799734143	0.8467562909915332	0.7776882803060814	0.7776772083869896	0.7707993474714518	0.7771381578947368	0.5552625140580962	0.7771381578947368
7	0.861465646159598	0.8529170090261952	0.7829238824003222	0.7829895006854153	0.7740890688259109	0.7861842105263158	0.565801072116946	0.7861842105263158
8	0.8662113026004237	0.8580976085061371	0.7897704389850987	0.7898803249491131	0.7798387096774193	0.7952302631578947	0.5795304434484495	0.7952302631578947
9	0.8705717375275205	0.8631851500211181	0.797422472815143	0.7976100688530718	0.7854283426741393	0.8067434210526315	0.594895211751308	0.8067434210526315
10	0.8738430373239728	0.867149113321229	0.7990334273056786	0.7993872154488431	0.7825059101654847	0.8166118421052632	0.5982496375703743	0.8166118421052632
11	0.8774447124371701	0.8717090348916368	0.7962142569472412	0.7965254771943671	0.7808544303797469	0.8116776315789473	0.5925801740195189	0.8116776315789473
12	0.8822413206704607	0.8774331188650204	0.8030608135320177	0.8035321599925227	0.7833203429462198	0.8264802631578947	0.6063918728225624	0.8264802631578947
13	0.8861149550326091	0.8815846220021036	0.8095046314941603	0.8096642244423213	0.7983935742971887	0.8174342105263158	0.6190313229140953	0.8174342105263158
14	0.8903316215261912	0.887151344331209	0.8070881997583568	0.8075281435633282	0.7881157154026583	0.8289473684210527	0.6144156194876607	0.8289473684210527
15	0.8934903081252856	0.8901188909171657	0.8139347563431333	0.814203801977319	0.7996820349761526	0.8273026315789473	0.6279710691081457	0.8273026315789473
16	0.8968440394840693	0.8935431077363994	0.8227950060410794	0.8231339960744403	0.806477093206951	0.8396381578947368	0.6457336082238884	0.8396381578947368
17	0.9003068141694015	0.8971193875884775	0.8219895287958116	0.8220302569268475	0.8146341463414634	0.8240131578947368	0.6439113086126218	0.8240131578947368
18	0.9026025656336976	0.8989126681404223	0.8240032219089811	0.8240365243218544	0.8169243287225386	0.8256578947368421	0.6479336354524827	0.8256578947368421
19	0.9053903102023013	0.9021707570409642	0.8272251308900523	0.8272101394716072	0.821749795584628	0.8264802631578947	0.6543444675521732	0.8264802631578947
20	0.9066248364350102	0.9032465003642216	0.8256141763995167	0.8255985050679184	0.8201144726083401	0.8248355263157895	0.6511215721447343	0.8248355263157895
21	0.908819657915507	0.9049975014486529	0.8292388240032219	0.8290508946745316	0.829450915141431	0.8199013157894737	0.6582543181102567	0.8199013157894737
22	0.9113740627466457	0.9076058618796528	0.8336689488521949	0.8336732283055706	0.8277551020408164	0.8338815789473685	0.6672470628395131	0.8338815789473685
23	0.9134660070410833	0.909131976760129	0.8364881192106323	0.8363032494911311	0.8369384359400999	0.8273026315789473	0.6727623895112363	0.8273026315789473
24	0.9142682543721181	0.911180443144514	0.8360853805879984	0.8358755140613966	0.8373644703919934	0.8256578947368421	0.6719400923947817	0.8256578947368421
26	0.9161823541934948	0.9115456314842504	0.8356826419653645	0.8353650225356208	0.8406408094435076	0.8199013157894737	0.6710632525210938	0.8199013157894737
27	0.9188214623229344	0.9154149067496505	0.8417237213048732	0.841085902774893	0.8587619877942458	0.8100328947368421	0.6829517597654188	0.8100328947368421
28	0.9190453905828107	0.9155531865585255	0.837696335078534	0.8368913045735886	0.8606921029281278	0.7976973684210527	0.6747765945518159	0.7976973684210527
29	0.920727124267852	0.917533849353627	0.8465565847764801	0.8461359718356665	0.855924978687127	0.8256578947368421	0.6927649861926226	0.8256578947368421
30	0.9214346077555767	0.9171545344667341	0.8437374144180427	0.8431252726083164	0.86	0.8133223684210527	0.6870010117031375	0.8133223684210527
31	0.9224328734474307	0.9186574263296583	0.8457511075312123	0.8452805009761974	0.856898029134533	0.8223684210526315	0.6911215082279232	0.8223684210526315
32	0.9234116671166868	0.9193499548138385	0.8409182440596054	0.8404952514227557	0.8499573742540495	0.8199013157894737	0.6814755106196481	0.8199013157894737
34	0.9234772229260998	0.9198146983911427	0.8433346757954088	0.8426313323017489	0.8630377524143986	0.8083881578947368	0.6861371078407639	0.8083881578947368
35	0.9248181962156772	0.9213474182399575	0.8453483689085783	0.8444720875046733	0.872093023255814	0.8018092105263158	0.6900634714040619	0.8018092105263158
36	0.9261546260333153	0.9229156401634001	0.8445428916633105	0.8437490263988701	0.8679078014184397	0.8050986842105263	0.6885008593187332	0.8050986842105263
37	0.9263785542931916	0.9227915683553641	0.8457511075312123	0.8448501692767831	0.873542600896861	0.8009868421052632	0.6908552226729596	0.8009868421052632
38	0.9264668274623021	0.922220966178621	0.8457511075312123	0.8449991302496573	0.8676081200353045	0.8083881578947368	0.6909474503844677	0.8083881578947368
39	0.9281965921364184	0.9245064358125773	0.8505839710028191	0.8496685212686412	0.8796046720575023	0.8050986842105263	0.7005312911744158	0.8050986842105263
43	0.9297264440451958	0.9256831229410027	0.8493757551349175	0.8488487491172683	0.8629310344827587	0.8231907894736842	0.6983447718490376	0.8231907894736842
44	0.9299107791924563	0.9259980716679845	0.846959323399114	0.8470767950608566	0.8376413570274637	0.852796052631579	0.6939009221837321	0.852796052631579
50	0.9308535496199062	0.9264104287186186	0.8473620620217479	0.8472562622024675	0.8455821635012386	0.8421052631578947	0.6945700043069187	0.8421052631578947
64	0.9311699699871225	0.9264117148556534	0.8497784937575513	0.8493923430814605	0.8581138487680544	0.8305921052631579	0.6992360413138465	0.8305921052631579
69	0.9313929246458689	0.9272442604914883	0.8461538461538461	0.8454103144601837	0.8677248677248677	0.8092105263157895	0.6917594848759994	0.8092105263157895
78	0.9320724982345365	0.9281485274048024	0.8525976641159887	0.8524030423088107	0.8541666666666666	0.8429276315789473	0.7049927804584148	0.8429276315789473
97	0.9322996718315125	0.9282944167809626	0.8517921868707209	0.851713083641424	0.8492586490939045	0.8478618421052632	0.7034494531750508	0.8478618421052632
107	0.9323214155900801	0.9282514543631446	0.8501812323801853	0.8505317809371495	0.8333333333333334	0.8675986842105263	0.7004838687711056	0.8675986842105263
108	0.9336620643459478	0.9310222075651864	0.8485702778896497	0.8487049806837537	0.8387096774193549	0.8552631578947368	0.6971330397253199	0.8552631578947368
109	0.9342228585967682	0.9301676987098105	0.8517921868707209	0.8518123909566735	0.8458401305057096	0.852796052631579	0.7035083427053974	0.852796052631579
119	0.9344902743737797	0.9307965545205972	0.8570277889649618	0.8570253759398496	0.8520032706459526	0.8569078947368421	0.7139680325897937	0.8569078947368421
182	0.9351614100859884	0.9325137914660335	0.8590414820781312	0.8585682091970257	0.8713550600343053	0.8355263157894737	0.7177303840399845	0.8355263157894737
