Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8012451709383956	0.8000613338308837	0.7209021345147	0.7198988493332779	0.7357980162308386	0.6710526315789473	0.4405779536114298	0.6710526315789473
1	0.8201937206621526	0.8164075463709515	0.7362062021747886	0.7360038346903169	0.7327800829875518	0.7261513157894737	0.4720936203556044	0.7261513157894737
2	0.8302406352552653	0.8243043433365638	0.743455497382199	0.7434217016989988	0.7363265306122448	0.7417763157894737	0.48677089353213043	0.7417763157894737
3	0.8369714643999502	0.8306673871655765	0.7531212243254128	0.7528763422714244	0.7514595496246872	0.740953947368421	0.5058950285945976	0.740953947368421
4	0.8444091279649399	0.8380516926628555	0.7607732581554572	0.7606391886137998	0.7566006600660066	0.7541118421052632	0.5213128906833184	0.7541118421052632
5	0.8514372299879532	0.8451827124630126	0.7708417237213049	0.7708194865617082	0.7640816326530612	0.7697368421052632	0.5415583020718716	0.7697368421052632
6	0.8597910522161758	0.8532613044966946	0.7752718485702779	0.7751770006854153	0.7705592105263158	0.7705592105263158	0.5503540013708303	0.7705592105263158
7	0.8694241863290822	0.8632167308021923	0.7829238824003222	0.7831881153159141	0.7688641779189833	0.7960526315789473	0.5659734259715385	0.7960526315789473
8	0.8790031233124247	0.8732106242807997	0.7917841320982683	0.7921845142898682	0.7741176470588236	0.8116776315789473	0.5837989361139921	0.8116776315789473
9	0.8884697716321189	0.8835571841330606	0.8002416431735804	0.8003559485730902	0.7903225806451613	0.805921052631579	0.6004733715525497	0.805921052631579
10	0.8958009881402402	0.8923886551529177	0.8078936770036247	0.8083505119843808	0.7884465261514442	0.8305921052631579	0.6160382719775508	0.8305921052631579
11	0.9035125581564408	0.9005076402350118	0.8187676198147402	0.8187242320234287	0.8139344262295082	0.8166118421052632	0.6374062646436142	0.8166118421052632
12	0.9085512685373656	0.9062440701148866	0.8304470398711237	0.8303672034021518	0.8271604938271605	0.8264802631578947	0.6607453429453154	0.8264802631578947
13	0.9113175938811117	0.9094418502537314	0.8352799033427306	0.8349041846674699	0.8422391857506362	0.8166118421052632	0.6702188080560956	0.8166118421052632
14	0.9151808431645413	0.9128543444749698	0.8344744260974627	0.8342804308769161	0.8351373855120733	0.8248355263157895	0.6687268854329007	0.8248355263157895
15	0.9162440155983882	0.9134830118743995	0.8368908578332662	0.8369295995513646	0.8299430431244914	0.8388157894736842	0.6737142388060767	0.8388157894736842
16	0.9185345745233249	0.9158467084568322	0.8433346757954088	0.8433430347277032	0.8375510204081633	0.84375	0.6865837952653041	0.84375
17	0.9197256132388983	0.9171245748466841	0.8433346757954088	0.8429458054667054	0.8513169073916738	0.8240131578947368	0.6863346382602851	0.8240131578947368
18	0.920603152390645	0.918930969047008	0.8441401530406766	0.8436357641340921	0.8564058469475494	0.819078947368421	0.6878749422228834	0.819078947368421
19	0.9210847604162339	0.9192432690613108	0.846959323399114	0.8467292194574835	0.8494983277591973	0.8355263157894737	0.6936880665800091	0.8355263157894737
21	0.9225341279649399	0.9199776328455056	0.851389448248087	0.8510039774851493	0.8598130841121495	0.8322368421052632	0.7024613920772369	0.8322368421052632
23	0.9240328246375606	0.9213014673935467	0.8481675392670157	0.8476482989241059	0.8613264427217916	0.8223684210526315	0.6959301149019064	0.8223684210526315
24	0.924708828355419	0.9220262326211202	0.8505839710028191	0.849933340775973	0.868995633187773	0.8182565789473685	0.7006900880943476	0.8182565789473685
26	0.9258534587504673	0.9233763269586447	0.8489730165122835	0.8483382575914926	0.8666085440278989	0.8174342105263158	0.6974730532112774	0.8174342105263158
30	0.9262084986291697	0.9240353804639521	0.8505839710028191	0.8501816090640967	0.8595744680851064	0.8305921052631579	0.7008388073341164	0.8305921052631579
35	0.9263204627591077	0.9244683185862486	0.8493757551349175	0.8491963247206413	0.8502495840266223	0.8404605263157895	0.6985545164463114	0.8404605263157895
37	0.9273703293108462	0.9249177547909464	0.846959323399114	0.8467954243343164	0.8471760797342193	0.8388157894736842	0.6937286333248072	0.8388157894736842
40	0.927701029161301	0.9257742346938445	0.8473620620217479	0.847289364640884	0.8444444444444444	0.84375	0.6945902255968517	0.84375
48	0.9277714529763637	0.9255649210164287	0.842529198550141	0.8430172028828978	0.8215120810600156	0.8667763157894737	0.6852744831771408	0.8667763157894737
50	0.9278357106509367	0.9263725563042656	0.846959323399114	0.8470271414032318	0.8392857142857143	0.850328947368421	0.6938705323539336	0.850328947368421
51	0.9282783746313297	0.9259319869990896	0.8413209826822392	0.8419657136626095	0.815668202764977	0.8733552631578947	0.6829592997443068	0.8733552631578947
52	0.9284967858181364	0.9260561056788138	0.8461538461538461	0.8465688998047605	0.8273155416012559	0.8667763157894737	0.6924730457652979	0.8667763157894737
61	0.9290001376022929	0.9272299968396582	0.8477648006443818	0.8476508951937856	0.8462809917355372	0.8421052631578947	0.6953708457993701	0.8421052631578947
84	0.9290760784904248	0.9274045596451668	0.8453483689085783	0.8452003411498359	0.8449419568822554	0.8379934210526315	0.6905149709461789	0.8379934210526315
85	0.9295190670045279	0.9276558552944186	0.8481675392670157	0.847929669650646	0.8510460251046025	0.8363486842105263	0.6961012871261736	0.8363486842105263
93	0.9295352936900263	0.9277791235002044	0.8453483689085783	0.8449024192040875	0.8555555555555555	0.8231907894736842	0.6903304256774445	0.8231907894736842
97	0.9300373473393428	0.9285051327543153	0.8493757551349175	0.8486004808291447	0.8725663716814159	0.8108552631578947	0.6981947754892982	0.8108552631578947
98	0.9300389700078926	0.9281651436936713	0.8497784937575513	0.8497068162464172	0.8469135802469135	0.8462171052631579	0.6994252088327855	0.8462171052631579
101	0.9307026414447721	0.928277735412815	0.8477648006443818	0.8480812268931999	0.8320126782884311	0.8634868421052632	0.6956328294997227	0.8634868421052632
124	0.931524360798405	0.9295127697918747	0.8501812323801853	0.8500848980185269	0.8481848184818482	0.8453947368421053	0.7002161537612701	0.8453947368421053
125	0.9319670247787978	0.9301773767848712	0.8517921868707209	0.8516303275453828	0.8521594684385382	0.84375	0.7034003606934975	0.84375
131	0.9322295725501599	0.930662452322864	0.8521949254933548	0.8520249605367008	0.8528678304239401	0.84375	0.7042014411748572	0.84375
