Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7519056525164477	0.7428066581408007	0.684655658477648	0.6821291781261073	0.7628742514970059	0.5212765957446809	0.36605102858329763	0.5212765957446809
1	0.8078493544857627	0.8131705276812022	0.71163914619412	0.7085435402500548	0.8400537634408602	0.5114566284779051	0.41962535118022015	0.5114566284779051
2	0.8207817036591902	0.8263543086343551	0.7406363270237616	0.7387374086759917	0.8100858369098712	0.6178396072013094	0.4792335244159561	0.6178396072013094
3	0.8250258608046248	0.829809009310326	0.7414418042690294	0.7397835220274351	0.7989690721649485	0.6342062193126022	0.4811012559666882	0.6342062193126022
4	0.8252328770323607	0.8291604167746153	0.7378171566653242	0.7358226331685425	0.8113413304252999	0.6088379705400983	0.4734727062539963	0.6088379705400983
5	0.825902597242466	0.8295309934509771	0.734192509061619	0.7321021816525217	0.811529933481153	0.5990180032733224	0.46609178850356614	0.5990180032733224
6	0.8298333097546825	0.8322230852219429	0.7426500201369312	0.7409603995478091	0.8020725388601037	0.6333878887070377	0.4834932309762714	0.6333878887070377
7	0.8331767191756729	0.8352616135779856	0.7446637132501007	0.7429935714647273	0.8037190082644629	0.6366612111292962	0.4875542728496103	0.6366612111292962
8	0.835252073082569	0.837083891844064	0.7462746677406363	0.7446555418698433	0.8032786885245902	0.6415711947626841	0.4908390809461347	0.6415711947626841
9	0.8369997053750238	0.8391201316419192	0.743455497382199	0.7417028025714141	0.806282722513089	0.630114566284779	0.4850444624090542	0.630114566284779
10	0.8392846713244235	0.8402316348565884	0.7535239629480467	0.7522483000658039	0.7961165048543689	0.6710310965630114	0.5057253522317879	0.6710310965630114
11	0.8438169639090893	0.8444673243976526	0.7555376560612163	0.754547218519581	0.786046511627907	0.6914893617021277	0.5100432325981397	0.6914893617021277
12	0.8470461574802944	0.847364092885649	0.7531212243254128	0.7517758617780552	0.7988223748773308	0.6661211129296236	0.5048486206911135	0.6661211129296236
13	0.851825052467906	0.8520489450654679	0.7599677809101892	0.7589721092682269	0.7914338919925512	0.6955810147299509	0.5189160862803435	0.6955810147299509
14	0.8541379234260602	0.8543397110172842	0.7631896898912606	0.7619923397506201	0.8042226487523992	0.6857610474631751	0.525180951092471	0.6857610474631751
15	0.8600349656249231	0.8607242678214605	0.765606121627064	0.764396713179341	0.8076923076923077	0.6873977086743044	0.5300141213079544	0.6873977086743044
16	0.8670709215531798	0.8673121583588516	0.7772855416834474	0.7764902897059072	0.8027149321266969	0.7258592471358429	0.5538005297464905	0.7258592471358429
17	0.8695745848967709	0.8692482370683887	0.779299234796617	0.7784475340408659	0.8074817518248175	0.7242225859247136	0.5577844437872322	0.7242225859247136
18	0.8749570068179076	0.874083773590767	0.7869512686266613	0.7863988391516358	0.8031496062992126	0.7512274959083469	0.573370884723706	0.7512274959083469
19	0.877869510987435	0.8776073916569986	0.7768828030608136	0.7757521048812999	0.8174904942965779	0.7037643207855974	0.5526932084309133	0.7037643207855974
20	0.8782465530824652	0.8767055443740991	0.7809101892871526	0.7799196854910827	0.8156424581005587	0.7168576104746317	0.5608898505646088	0.7168576104746317
21	0.884506360395135	0.8821868983051862	0.7942005638340717	0.7937891237957042	0.8051502145922746	0.7675941080196399	0.5880023807815211	0.7675941080196399
22	0.8873559160565421	0.8862058204792644	0.7978252114377768	0.7972944471628394	0.8141361256544503	0.7635024549918167	0.5951612903225807	0.7635024549918167
23	0.8900750320258647	0.8883992499750172	0.7978252114377768	0.7970160460289875	0.8266787658802178	0.7454991816693944	0.5949355323858931	0.7454991816693944
24	0.8917791844209582	0.8908787975722365	0.8026580749093838	0.8023562859601465	0.8096446700507615	0.7831423895253683	0.6050188226952748	0.7831423895253683
25	0.8942607833390225	0.8929495230864798	0.8030608135320177	0.8028160696509019	0.8077246011754828	0.7872340425531915	0.6058698174912965	0.7872340425531915
26	0.8963990857540387	0.8947260689750978	0.8002416431735804	0.799686165994567	0.8178633975481612	0.7643207855973814	0.5999797321262689	0.7643207855973814
29	0.8966320601294534	0.8938450769224812	0.8082964156262585	0.8077302714832875	0.8271929824561404	0.7716857610474632	0.616099855587741	0.7716857610474632
30	0.9016328972797159	0.8998234112392249	0.8123238018525977	0.8120243980630031	0.8197969543147208	0.792962356792144	0.6243648395428533	0.792962356792144
31	0.9028094503232438	0.9016726877047245	0.8143374949657672	0.8138424418310358	0.8305821025195482	0.7823240589198036	0.628249350868675	0.7823240589198036
36	0.9043013948610656	0.9030050494318751	0.819975835682642	0.8195327922790085	0.8343399482312338	0.7913256955810147	0.639575479464199	0.7913256955810147
39	0.9052203132888844	0.9046018122557951	0.8240032219089811	0.8237383366797713	0.8306655433866892	0.806873977086743	0.647763574904099	0.806873977086743
41	0.906143125438855	0.9045359345882327	0.8252114377768828	0.8251809607370038	0.8218954248366013	0.823240589198036	0.6503454617545577	0.823240589198036
45	0.9083618981116744	0.9078113258980128	0.828836085380588	0.8288381392680582	0.8242473555736372	0.8289689034369886	0.6576180252985167	0.8289689034369886
46	0.9129454580380053	0.9135070014346691	0.8300443012484897	0.8299770529974522	0.8284072249589491	0.82569558101473	0.6599875134989202	0.82569558101473
49	0.9149254157521828	0.914849347565118	0.8352799033427306	0.8351696559636897	0.8356729975227085	0.8281505728314239	0.6704326365304701	0.8281505728314239
57	0.917961870076875	0.9168459093494541	0.8356826419653645	0.8354775844905259	0.8403010033444817	0.8224222585924713	0.6711759989872991	0.8224222585924713
78	0.9180682984823569	0.9175527153482476	0.8324607329842932	0.8323054988442135	0.834717607973422	0.8224222585924713	0.664762419097606	0.8224222585924713
92	0.9180803041256581	0.9168432233118793	0.8348771647200967	0.8345073987210421	0.847008547008547	0.8109656301145662	0.6694553251840346	0.8109656301145662
93	0.9188853311805376	0.918050809856986	0.8409182440596054	0.8407967334266961	0.8420181968569065	0.8330605564648118	0.6817056140809774	0.8330605564648118
94	0.9214415597731778	0.9203356249056436	0.8409182440596054	0.8407081512477432	0.8460251046025105	0.8273322422258592	0.6816492043867385	0.8273322422258592
103	0.9224941626615408	0.9209242796243375	0.8401127668143374	0.8400290212091046	0.8395061728395061	0.8346972176759411	0.6801182887781748	0.8346972176759411
151	0.9228848327841022	0.9215418889153062	0.8405155054369714	0.840109166990062	0.8548109965635738	0.8142389525368249	0.6807179582429272	0.8142389525368249
