Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.80575193615334	0.8081634838673177	0.7039871123640757	0.7022752965393895	0.7528556593977155	0.5932896890343698	0.40588088416401813	0.5932896890343698
1	0.8271297686739669	0.826316979232549	0.7321788159484495	0.7323974555823646	0.7198105761641673	0.7463175122749591	0.46453038115032275	0.7463175122749591
2	0.8406740811789153	0.8399098509798966	0.7563431333064841	0.756567735839506	0.7434885556432518	0.7708674304418985	0.5128434294675868	0.7708674304418985
3	0.847003002059779	0.8469725486282967	0.7643979057591623	0.7644346769703207	0.7574777687954729	0.7667757774140753	0.5287689835647982	0.7667757774140753
4	0.8519996210110439	0.8524628044249101	0.7740636327023761	0.7738370425363187	0.7765690376569038	0.7594108019639935	0.5478612750910388	0.7594108019639935
5	0.8580764233825803	0.8587854622311862	0.7821184051550544	0.7820203485919652	0.7802469135802469	0.7757774140752864	0.5640906655642131	0.7757774140752864
6	0.863558135218587	0.8646382472789711	0.7829238824003222	0.7827754062125635	0.7829328914664457	0.7733224222585925	0.5656581850706471	0.7733224222585925
7	0.8684252879083054	0.8700636894281755	0.7937978252114378	0.7937975601936997	0.7886178861788617	0.7937806873977087	0.5875356401734347	0.7937806873977087
8	0.8726655513315882	0.8749914369874191	0.7937978252114378	0.7938481785816727	0.7867528271405493	0.7970540098199672	0.5875773882825284	0.7970540098199672
9	0.8774600212078065	0.87994685949921	0.7990334273056786	0.7991799821148362	0.7885075818036712	0.8085106382978723	0.5981253241468876	0.8085106382978723
10	0.8810214790692966	0.8840501727545851	0.8042690293999194	0.8044991310510065	0.7906793048973144	0.8191489361702128	0.6086593591905565	0.8191489361702128
11	0.8846822268456568	0.8876637547920214	0.8042690293999194	0.8043852396780671	0.7948717948717948	0.8117839607201309	0.608570247864185	0.8117839607201309
12	0.8887245593928907	0.8918360904501121	0.8107128473620621	0.810919229925591	0.7979397781299524	0.8240589198036007	0.6215238544951683	0.8240589198036007
13	0.8927448275145983	0.8962637076114617	0.8119210632299637	0.8121214166399514	0.7993655828707376	0.8248772504091653	0.6239349031346839	0.8248772504091653
14	0.8972913970804871	0.8998233254286094	0.8163511880789368	0.816483034403631	0.8064	0.8248772504091653	0.6327418701929564	0.8248772504091653
15	0.900783416896937	0.9026857069963468	0.8191703584373742	0.8194231191050669	0.8045705279747833	0.8355155482815058	0.6384665000063235	0.8355155482815058
16	0.9032870802405282	0.9058832085221598	0.819573097060008	0.8198575936018357	0.8037676609105181	0.8379705400981997	0.6392945064580312	0.8379705400981997
17	0.9066376281521304	0.908597099462485	0.8252114377768828	0.8253581250949095	0.8146964856230032	0.8346972176759411	0.6504693073815768	0.8346972176759411
18	0.9076162503196097	0.9085750152902325	0.8260169150221506	0.826176455700474	0.8149920255183413	0.8363338788870703	0.652088849909767	0.8363338788870703
19	0.9093632336583727	0.9103794988646399	0.8296415626258559	0.829808325037542	0.8183266932270916	0.8404255319148937	0.6593413080234602	0.8404255319148937
20	0.911793240757926	0.9128318223011931	0.8320579943616593	0.832174734675283	0.8227746591820368	0.839607201309329	0.6641393589521933	0.839607201309329
21	0.913088876803929	0.9142485167221748	0.8308497784937575	0.830896620378963	0.8244336569579288	0.8338788870703764	0.6616760153515246	0.8338788870703764
22	0.9151778587383561	0.9158778594035041	0.8308497784937575	0.8311117485278485	0.815748031496063	0.8477905073649754	0.6618214930104717	0.8477905073649754
23	0.916370635624183	0.9167795213516651	0.837696335078534	0.8376373023773769	0.8359310910582445	0.8338788870703764	0.6753002417119789	0.8338788870703764
24	0.9166068547680575	0.9169319619195553	0.8348771647200967	0.8348617274368535	0.8311582381729201	0.8338788870703764	0.6696895562679264	0.8338788870703764
25	0.9188269253482609	0.9192638183527764	0.838099073701168	0.838173013650092	0.8306451612903226	0.8428805237315876	0.6761920024291294	0.8428805237315876
27	0.9207225190824834	0.9204223376216947	0.8389045509464358	0.8390799264346094	0.8272292993630573	0.8502454991816694	0.6778681958089134	0.8502454991816694
30	0.921781611507766	0.9212730866349057	0.8433346757954088	0.8431631430644372	0.8467943380516236	0.8322422258592471	0.686508723444653	0.8322422258592471
31	0.9219217855052297	0.9218936316668904	0.842529198550141	0.8423574670558658	0.8459616985845129	0.8314238952536824	0.6848969431024662	0.8314238952536824
32	0.9232605769717485	0.9233572310269093	0.8397100281917036	0.8396451651003087	0.8382594417077176	0.8355155482815058	0.6793247165226782	0.8355155482815058
33	0.9253223028511132	0.924834241611465	0.8429319371727748	0.8429184875225674	0.8393148450244698	0.8420621931260229	0.6858022608402228	0.8420621931260229
37	0.9266215081424221	0.9257426824792295	0.842529198550141	0.8419019015641082	0.8680248007085917	0.8019639934533551	0.6846095046644903	0.8019639934533551
44	0.9276429612535708	0.9260643811202399	0.8473620620217479	0.846951085764422	0.8624247635425624	0.820785597381342	0.6944206407166165	0.820785597381342
