Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8217823195458233	0.829473708116772	0.7366089407974225	0.7363649635036497	0.7519582245430809	0.7007299270072993	0.47294902553397	0.7007299270072993
1	0.8403049472830495	0.8467755672314334	0.7539267015706806	0.753945498783455	0.75	0.7566909975669099	0.5078601882059386	0.7566909975669099
2	0.8506673154906731	0.8556075451903948	0.7700362464760371	0.7699234387672345	0.7767558528428093	0.7534468775344688	0.5399570585530673	0.7534468775344688
3	0.8573015409570155	0.8608531608746788	0.7772855416834474	0.7772888888888889	0.7746365105008077	0.7777777777777778	0.5545624857059903	0.7777777777777778
4	0.8631850770478507	0.8658502040757566	0.7849375755134917	0.784888888888889	0.7867104183757178	0.7777777777777778	0.569821773749279	0.7777777777777778
5	0.8704674776966749	0.8721098925532422	0.7849375755134917	0.7849054339010544	0.7853061224489796	0.7802108678021087	0.5698360089853113	0.7802108678021087
6	0.8774819140308191	0.8787359822220902	0.7917841320982683	0.7917771289537713	0.7901134521880064	0.7907542579075426	0.5835510396211927	0.7907542579075426
7	0.8864914841849149	0.8869416629087198	0.8006443817962142	0.8007260340632603	0.7914691943127962	0.8126520681265207	0.6013426266947037	0.8126520681265207
8	0.8959526358475265	0.8956334287259706	0.8103101087394281	0.8103756690997567	0.8023809523809524	0.8199513381995134	0.620658918915237	0.8199513381995134
9	0.9063870235198702	0.9046764650580955	0.8227950060410794	0.8229907542579076	0.8033664881407804	0.851581508515815	0.645717984355452	0.851581508515815
10	0.9135150040551501	0.9121153419107153	0.8292388240032219	0.8292749391727494	0.8238590872698158	0.8345498783454988	0.6584917729887257	0.8345498783454988
11	0.9191831305758313	0.9184805579720958	0.8356826419653645	0.835735604217356	0.8286852589641435	0.8434712084347121	0.6713897486566107	0.8434712084347121
12	0.922978102189781	0.9224620488002263	0.8441401530406766	0.8440418491484185	0.8525	0.829683698296837	0.6882089489766021	0.829683698296837
13	0.9250212489862124	0.9251528878839052	0.8433346757954088	0.8433521492295215	0.8397745571658615	0.845904298459043	0.6866702155578328	0.845904298459043
14	0.92650900243309	0.9259192571201964	0.8525976641159887	0.8525190592051906	0.8591549295774648	0.8410381184103812	0.7051392283986868	0.8410381184103812
15	0.9287811841038118	0.9286493302815868	0.8534031413612565	0.8532749391727494	0.8654331370899916	0.8345498783454988	0.7067213714795999	0.8345498783454988
16	0.9295007299270073	0.9297670245674746	0.8538058799838905	0.8537080291970802	0.8625	0.8394160583941606	0.707544828109836	0.8394160583941606
17	0.9299698296836983	0.9302034599856803	0.8493757551349175	0.8491150040551501	0.8764241893076249	0.8110300081103001	0.6985844561522861	0.8110300081103001
18	0.9311013787510138	0.931425769922744	0.8525976641159887	0.8525631792376318	0.8544562551103843	0.8475263584752636	0.7051652483673065	0.8475263584752636
20	0.9324509326845093	0.931879011457715	0.8578332662102296	0.8578569343065694	0.8536977491961415	0.8613138686131386	0.7156704524332183	0.8613138686131386
21	0.9324736415247363	0.9322949081645073	0.8570277889649618	0.8570293592862936	0.8551779935275081	0.8572587185725872	0.7140469046578629	0.8572587185725872
22	0.9331072181670722	0.9326047378831742	0.8550140958517922	0.8549190592051906	0.8634471273938384	0.8410381184103812	0.7099634128456085	0.8410381184103812
25	0.9342144363341445	0.9342854115742515	0.8578332662102296	0.8577742092457421	0.8624382207578254	0.8491484184914841	0.7156234051451296	0.8491484184914841
31	0.9342676399026765	0.933087086554831	0.85581957309706	0.8557135442011354	0.8654970760233918	0.8402270884022709	0.7115683632889969	0.8402270884022709
33	0.935586699107867	0.9353422009127675	0.8534031413612565	0.8531315490673155	0.882145998240985	0.813463098134631	0.7066372204196999	0.813463098134631
66	0.935885806974858	0.9348422849052034	0.8598469593233992	0.8599451743714517	0.8481510621557828	0.8742903487429035	0.7197395128222925	0.8742903487429035
79	0.9360622871046229	0.9347186763308293	0.8622633910592026	0.8622569343065694	0.8613138686131386	0.8613138686131386	0.7245138686131387	0.8613138686131386
98	0.9365437145174371	0.9353624501689713	0.8666935159081756	0.8667010543390106	0.864297253634895	0.8678021086780211	0.7333818856576542	0.8678021086780211
103	0.9367013787510137	0.9352919000516154	0.864679822795006	0.8646514193025142	0.8661224489795918	0.8605028386050284	0.7293350168896341	0.8605028386050284
123	0.9378235198702352	0.9364055223446187	0.864679822795006	0.864938199513382	0.837471783295711	0.902676399026764	0.7294901774632214	0.902676399026764
133	0.9383133819951339	0.9371318539101496	0.8691099476439791	0.8691065693430657	0.8679092382495948	0.8686131386861314	0.7382090674601307	0.8686131386861314
162	0.938488888888889	0.9353625627491069	0.8666935159081756	0.8666403892944039	0.8708881578947368	0.8588807785888077	0.7333495338249069	0.8588807785888077
197	0.9386880778588809	0.9362511376957584	0.8670962545308095	0.8669852392538524	0.8778242677824267	0.8507704785077048	0.7341243290564705	0.8507704785077048
