Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7250904150915964	0.7210307900878705	0.6689488521949255	0.6675512373821294	0.6851503759398496	0.5995065789473685	0.3359476469225583	0.5995065789473685
1	0.7961162401861006	0.7918761765061275	0.6371325010068466	0.6302347287417439	0.8927680798004988	0.2944078947368421	0.2640310364667958	0.2944078947368421
2	0.8047793430399203	0.8021401957912648	0.7064035440998792	0.7028618031612179	0.8032378580323786	0.5304276315789473	0.4085160807128495	0.5304276315789473
3	0.8128569870809621	0.8098986972062628	0.7152637937978252	0.7112954606820919	0.8388814913448736	0.5180921052631579	0.42586854062412416	0.5180921052631579
4	0.8145640343953806	0.8095847499170538	0.7245267821184052	0.7210671706891538	0.8275862068965517	0.5526315789473685	0.4451106595137124	0.5526315789473685
5	0.8171551115357455	0.8116201788146779	0.7301651228352799	0.7272540813359365	0.8109339407744874	0.5855263157894737	0.457065127642451	0.5855263157894737
6	0.8204173243883188	0.8139538881702698	0.7309706000805477	0.7288378058405682	0.7818930041152263	0.625	0.45953142819902904	0.625
7	0.8205409717318156	0.8131238960442454	0.7261377366089408	0.7232415465459228	0.8045454545454546	0.5822368421052632	0.44897996480656666	0.5822368421052632
8	0.82238302506958	0.8150319900896463	0.7237213048731373	0.7207413388443484	0.8045977011494253	0.5756578947368421	0.4440254881519001	0.5756578947368421
9	0.8275557678727206	0.8188528459190174	0.7402335884011276	0.7382784914634652	0.7875125881168177	0.6430921052631579	0.47832243366468286	0.6430921052631579
10	0.8317172636356084	0.8217869307414392	0.7394281111558598	0.7370754450006232	0.801058201058201	0.6225328947368421	0.4762872193623324	0.6225328947368421
11	0.8328063987662526	0.8252258137649541	0.743455497382199	0.7415514139284676	0.7897897897897898	0.6488486842105263	0.4848442013538192	0.6488486842105263
12	0.8382618104307731	0.8301759584575936	0.7503020539669755	0.748409135753749	0.798	0.65625	0.49860080095677073	0.65625
13	0.8432537879574626	0.8384004318321573	0.7482883608538059	0.745840126905662	0.8167202572347267	0.6266447368421053	0.49399411981632335	0.6266447368421053
14	0.8479699118306817	0.8441529013661863	0.7639951671365284	0.7618101062393553	0.8267634854771784	0.6554276315789473	0.5258133311085706	0.6554276315789473
15	0.8525234443152079	0.8480742466627333	0.7696335078534031	0.7677487485980143	0.822	0.6759868421052632	0.5374188034633434	0.6759868421052632
16	0.8534237008266522	0.8507804236048695	0.7688280306081353	0.7668105216425041	0.8262195121951219	0.6685855263157895	0.5356779839922438	0.6685855263157895
17	0.8551275028039713	0.8532264295134349	0.7672170761175997	0.764834760416234	0.8393617021276596	0.6488486842105263	0.5321002273032549	0.6488486842105263
18	0.8601133141901716	0.8576622216470292	0.761175996778091	0.758236665558925	0.856815578465063	0.6151315789473685	0.5194221259454197	0.6151315789473685
19	0.863450818863457	0.8597346802730521	0.7732581554571083	0.7706714991899639	0.8568306010928962	0.6447368421052632	0.5440534273887774	0.6447368421052632
20	0.8670823510779713	0.8640781146469895	0.7772855416834474	0.7748164437336436	0.8568353067814855	0.6546052631578947	0.5522562148910868	0.6546052631578947
21	0.8688212026959663	0.8649732376188846	0.778896496173983	0.7763122196028746	0.8644808743169399	0.6504934210526315	0.5553913528178309	0.6504934210526315
22	0.871442786005068	0.8684658258647293	0.7772855416834474	0.7747502388568106	0.8599348534201955	0.6513157894736842	0.5521966383578379	0.6513157894736842
23	0.8808958039089436	0.8772776101114905	0.7962142569472412	0.79480415039671	0.8361742424242424	0.7261513157894737	0.5911738444557826	0.7261513157894737
25	0.8828845464836124	0.8805542701165893	0.7966169955698752	0.7946525931541562	0.8594539939332659	0.6990131578947368	0.5915276305986741	0.6990131578947368
26	0.8872320000623104	0.8845939112346428	0.8095046314941603	0.8081249610559548	0.8508026440037771	0.740953947368421	0.6178554450748486	0.740953947368421
27	0.8898328132139741	0.8872787902450743	0.8131292790978655	0.8118918238275246	0.8494423791821561	0.7516447368421053	0.6252324178876874	0.7516447368421053
28	0.8952807606031654	0.8918504103250658	0.819573097060008	0.8188514492377352	0.8374340949033392	0.7837171052631579	0.638527234004665	0.7837171052631579
32	0.8974317700328169	0.895286349006409	0.8227950060410794	0.822025064387488	0.842756183745583	0.7845394736842105	0.6449467998674059	0.7845394736842105
33	0.899671701698999	0.8965916285540054	0.8272251308900523	0.8261839638806963	0.8580527752502275	0.7754934210526315	0.6536336845856622	0.7754934210526315
62	0.9003772379844639	0.8989670446983931	0.8248086991542489	0.823898922028829	0.8502242152466367	0.7796052631578947	0.6488825636102806	0.7796052631578947
63	0.9023205458397375	0.9021936119981108	0.819573097060008	0.8182225029078221	0.8615819209039548	0.7524671052631579	0.6380713781401599	0.7524671052631579
66	0.9048162100693723	0.9025120376140648	0.8272251308900523	0.8263163736343622	0.852914798206278	0.7820723684210527	0.6537255627328974	0.7820723684210527
71	0.9060130903917253	0.9049093494147835	0.819573097060008	0.8186031809496116	0.8465703971119134	0.7713815789473685	0.6383474281463641	0.7713815789473685
75	0.9074241629626553	0.9027767119447436	0.8316552557390253	0.8307731950733186	0.8568872987477638	0.787828947368421	0.6626211746012964	0.787828947368421
79	0.9101908128401114	0.9069935427973619	0.8268223922674185	0.8266665455074149	0.8258706467661692	0.819078947368421	0.6534412435074399	0.819078947368421
86	0.9112906575831845	0.9080099341172109	0.8312525171163915	0.8312888791384538	0.8242473555736372	0.8330592105263158	0.6624352248388794	0.8330592105263158
99	0.9114227428031404	0.9063463872382854	0.8348771647200967	0.8346088589914011	0.8380872483221476	0.821546052631579	0.6694836564809163	0.821546052631579
103	0.9129211149420513	0.908329359806329	0.8340716874748288	0.8341175149545134	0.8268292682926829	0.8363486842105263	0.6680802243176475	0.8363486842105263
113	0.9149572394383749	0.9099525590681548	0.8405155054369714	0.8403819891579778	0.8394039735099338	0.8338815789473685	0.6808541300435971	0.8338815789473685
116	0.9169690239064513	0.9117287941451149	0.8409182440596054	0.841339363602376	0.8219607843137255	0.8618421052631579	0.6820127268182339	0.8618421052631579
158	0.917698251152744	0.9151414983626346	0.8389045509464358	0.8380917547667511	0.8623445825932504	0.7985197368421053	0.6771922617147812	0.7985197368421053
162	0.918910384559465	0.9154814842363782	0.8348771647200967	0.8337150931541562	0.8717712177121771	0.7771381578947368	0.6688915544465448	0.7771381578947368
169	0.9194977905745025	0.9159588425321603	0.8336689488521949	0.83226637467287	0.8805687203791469	0.7639802631578947	0.6663082918962505	0.7639802631578947
