Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7989438567603296	0.7975720119013403	0.7225130890052356	0.7204729854324174	0.7480842911877394	0.6470588235294118	0.4425619017424798	0.6470588235294118
1	0.8197475930634517	0.8176410190563679	0.739025372533226	0.7389356886292864	0.7296631059983566	0.7357083678541839	0.4777643548069851	0.7357083678541839
2	0.8319199263439757	0.8289486444502243	0.7490938380990737	0.7489335329699013	0.7413223140495868	0.7431648715824358	0.49783361050956165	0.7431648715824358
3	0.8404711414346303	0.8365510679455238	0.7587595650422876	0.758472325748702	0.7537562604340567	0.748135874067937	0.5170488917059542	0.748135874067937
4	0.8487061498624792	0.844160404404727	0.7660088602496979	0.7659512301542984	0.7569786535303776	0.7638773819386909	0.5317714278666533	0.7638773819386909
5	0.8564171772289648	0.8510338848727765	0.7752718485702779	0.7755909883048986	0.759392486011191	0.7870753935376967	0.5506392501540557	0.7870753935376967
6	0.8661030353242449	0.8596823516832537	0.78372935964559	0.7840214345263912	0.7684294871794872	0.7945318972659486	0.5675216414165904	0.7945318972659486
7	0.8760875691174521	0.8693797624577799	0.7937978252114378	0.7944896930912415	0.7708495713172252	0.8193869096934548	0.5879783815177274	0.8193869096934548
8	0.8856620731210052	0.8782977369923207	0.8030608135320177	0.804062249209808	0.7740458015267175	0.84009942004971	0.6067246210448954	0.84009942004971
9	0.8964338770962489	0.8894047859373739	0.8171566653242046	0.8180457908802623	0.789838337182448	0.8500414250207126	0.6347833806127884	0.8500414250207126
10	0.9041702269675586	0.8972504206767755	0.8272251308900523	0.8280212345435326	0.8015503875968992	0.8566694283347142	0.6548249816671533	0.8566694283347142
11	0.9072952837808709	0.9007174609230528	0.8272251308900523	0.8274612176099192	0.8137096774193548	0.835956917978459	0.6544386595344556	0.835956917978459
12	0.9122422623515385	0.9063085722978126	0.8344744260974627	0.8350969267569273	0.8124018838304553	0.8574979287489644	0.6691895035377309	0.8574979287489644
13	0.915236161575761	0.9093253778053617	0.8352799033427306	0.8358358244617994	0.8146687697160884	0.855840927920464	0.6707551014387223	0.855840927920464
14	0.9156815779426699	0.9100257341317382	0.8348771647200967	0.8353543722226406	0.8160190325138779	0.8525269262634632	0.6698984108249378	0.8525269262634632
15	0.9196234478603131	0.9139967122270559	0.8385018123238018	0.8392170281508338	0.8143525741029641	0.8649544324772163	0.6772961643383648	0.8649544324772163
16	0.9215576976518894	0.916886555417535	0.8441401530406766	0.8447029215677617	0.8233438485804416	0.8649544324772163	0.6884650959823606	0.8649544324772163
17	0.9223991839660496	0.9172927713460003	0.8453483689085783	0.845900870834448	0.824782951854775	0.8657829328914665	0.6908731800373751	0.8657829328914665
18	0.9235718107279115	0.9180088793728018	0.8393072895690696	0.8406503468533866	0.8019431988041853	0.8889809444904723	0.6793072741650786	0.8889809444904723
19	0.9252742622060967	0.9200050981396527	0.8465565847764801	0.8470316180691007	0.8277777777777777	0.8641259320629661	0.6932401964901176	0.8641259320629661
20	0.9263735186334678	0.9216636845997785	0.8501812323801853	0.850737469255882	0.829518547750592	0.8707539353769677	0.7005333931612072	0.8707539353769677
21	0.9267108273836268	0.9216985101080407	0.8493757551349175	0.8495281573267746	0.8383428107229894	0.8550124275062138	0.6986806925552902	0.8550124275062138
23	0.9275357566754018	0.923270776204158	0.8473620620217479	0.8473449029044264	0.8404605263157895	0.8467274233637117	0.6945497803390909	0.8467274233637117
24	0.9287752608217998	0.9243055427766406	0.8449456302859444	0.8442993847280622	0.8543103448275862	0.8210439105219552	0.6893245122473978	0.8210439105219552
25	0.9290888703046233	0.9248051824991668	0.8449456302859444	0.8446129942108858	0.8459595959595959	0.8326429163214581	0.6895194567763782	0.8326429163214581
26	0.9293453418278432	0.9249288985313207	0.8417237213048732	0.8411421878124732	0.8490566037735849	0.820215410107705	0.68291158058578	0.820215410107705
27	0.9302024112218954	0.9257906245797194	0.8489730165122835	0.8485314895086915	0.8531409168081494	0.8326429163214581	0.6975160991767111	0.8326429163214581
28	0.9309523469416907	0.9275384177821752	0.8393072895690696	0.8384998818283108	0.8525305410122164	0.8094449047224523	0.6779261099037566	0.8094449047224523
35	0.9312282973147756	0.9275856392165509	0.8453483689085783	0.8446912342578428	0.8550474547023296	0.8210439105219552	0.6901245128295794	0.8210439105219552
48	0.931408801323523	0.9282370947334389	0.8501812323801853	0.8509166746746383	0.8254091971940763	0.8773819386909694	0.7006405428214738	0.8773819386909694
52	0.9318749951302876	0.9286136492954848	0.8473620620217479	0.8477705157739727	0.8301435406698564	0.8624689312344657	0.6948095139722401	0.8624689312344657
77	0.9323872888817321	0.9291105113199026	0.8477648006443818	0.8471767355005935	0.855793991416309	0.8260149130074566	0.6950073536914361	0.8260149130074566
146	0.932781410943997	0.9297876225006365	0.8461538461538461	0.8457885428002275	0.8481012658227848	0.8326429163214581	0.6919180731375696	0.8326429163214581
156	0.933315131430293	0.9301586499491322	0.8429319371727748	0.8427881506260503	0.8390041493775934	0.8376139188069595	0.6856070173752632	0.8376139188069595
158	0.933775806229596	0.9310724341576065	0.8453483689085783	0.8448480389992546	0.8508098891730606	0.8268434134217068	0.6902217667917079	0.8268434134217068
