Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
23	0.9241446877534469	0.9239147952882719	0.8465565847764801	0.8464969991889699	0.8509060955518946	0.83779399837794	0.6930666214172645	0.83779399837794
24	0.9252314679643145	0.9248379223101227	0.8449456302859444	0.8447977291159773	0.8587140439932318	0.8231954582319546	0.6897894720104567	0.8231954582319546
25	0.9261463098134632	0.9256738357327338	0.8473620620217479	0.8472363341443634	0.8588235294117647	0.8288726682887266	0.6946373981956466	0.8288726682887266
27	0.9284898621248987	0.9280796944138794	0.8521949254933548	0.8520859691808598	0.8620401337792643	0.8361719383617194	0.7043156575989067	0.8361719383617194
28	0.9289537712895377	0.9289149274889223	0.8530004027386227	0.8529631792376318	0.8551554828150573	0.8475263584752636	0.7059691861274309	0.8475263584752636
29	0.9295714517437145	0.9281977266776062	0.8497784937575513	0.8496859691808597	0.8577371048252912	0.8361719383617194	0.6994915270185689	0.8361719383617194
30	0.9302903487429035	0.9292793662535983	0.8501812323801853	0.8500363341443633	0.863905325443787	0.8288726682887266	0.7002657667158827	0.8288726682887266
31	0.9310261151662612	0.9305710366739729	0.8574305275875956	0.8573962692619628	0.8593622240392478	0.8523925385239254	0.7148319615355916	0.8523925385239254
32	0.9318689375506893	0.930695157669352	0.851389448248087	0.8511811841038119	0.8724137931034482	0.8207623682076237	0.7026452498800004	0.8207623682076237
33	0.9321154906731549	0.9313147720912931	0.851389448248087	0.8511536090835361	0.8756521739130435	0.8167072181670721	0.7026288432434117	0.8167072181670721
34	0.9331179237631793	0.9332782856619413	0.8530004027386227	0.8528087591240876	0.87221269296741	0.8248175182481752	0.705878344017465	0.8248175182481752
35	0.9336849959448499	0.9326189044144366	0.8489730165122835	0.8487039740470397	0.8769771528998243	0.8094079480940795	0.6977735293592588	0.8094079480940795
37	0.9345317112733171	0.9335277377163278	0.8505839710028191	0.85031500405515	0.8787346221441125	0.8110300081103001	0.7009972783794267	0.8110300081103001
38	0.9347445255474452	0.9349496185143151	0.8521949254933548	0.8520032441200325	0.8713550600343053	0.8240064882400648	0.7042667185052319	0.8240064882400648
39	0.935318410381184	0.9345108620283227	0.8525976641159887	0.8524032441200324	0.8721030042918455	0.8240064882400648	0.7050709041249532	0.8240064882400648
40	0.936750689375507	0.9358944781614871	0.8525976641159887	0.8524583941605839	0.8658227848101265	0.8321167883211679	0.7051034434419623	0.8321167883211679
41	0.9373573398215733	0.9370139008950518	0.8622633910592026	0.8622072992700729	0.8666666666666667	0.8540145985401459	0.7244865183697068	0.8540145985401459
44	0.9380639091646391	0.937474819769363	0.8578332662102296	0.8577797242497973	0.8618421052631579	0.8499594484995945	0.715626542115384	0.8499594484995945
45	0.9391273317112733	0.9382335561030649	0.8598469593233992	0.8598128142741281	0.8618152085036794	0.8548256285482563	0.7196653181197341	0.8548256285482563
47	0.9392019464720196	0.9373463662635158	0.8630688683044704	0.8630900243309003	0.8592115848753017	0.8661800486618005	0.7261400020112435	0.8661800486618005
54	0.9395866991078671	0.9366760949248706	0.8578332662102296	0.8577852392538524	0.861247947454844	0.8507704785077048	0.7156296790164312	0.8507704785077048
61	0.9403033252230333	0.9366232537402694	0.8662907772855417	0.8661797242497973	0.8769874476987448	0.8499594484995945	0.7325129613537825	0.8499594484995945
63	0.9403036496350364	0.9374442574523509	0.8618606524365686	0.8618734793187348	0.8588709677419355	0.8637469586374696	0.7237190194441805	0.8637469586374696
67	0.9406060016220601	0.9375161944049297	0.8670962545308095	0.8670900243309003	0.8661800486618005	0.8661800486618005	0.7341800486618005	0.8661800486618005
71	0.9407357664233578	0.9377596431060076	0.86508256141764	0.8649742092457421	0.8754180602006689	0.8491484184914841	0.730097398625705	0.8491484184914841
72	0.9421943227899432	0.9396868772467603	0.8687072090213451	0.8687672343876723	0.8607796340493238	0.8775344687753447	0.7374368615605785	0.8775344687753447
