Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7961169394865406	0.7946629411862285	0.7132501006846557	0.7128958483368044	0.7834051724137931	0.5872374798061389	0.4260916424548362	0.5872374798061389
1	0.8182001025102024	0.8139419603302971	0.7329842931937173	0.7330809506199272	0.7169811320754716	0.7673667205169629	0.46606982484920845	0.7673667205169629
2	0.8316451589881335	0.8258748200710165	0.7535239629480467	0.7536037526519649	0.7389312977099237	0.7819063004846527	0.507124591810125	0.7819063004846527
3	0.8392322115602961	0.83347611005401	0.7591623036649214	0.759180826699366	0.7547770700636943	0.7657512116316639	0.518340466584013	0.7657512116316639
4	0.8457688589576399	0.8394093486747444	0.7700362464760371	0.7699855966677696	0.7790794979079498	0.7520193861066236	0.5400239235458757	0.7520193861066236
5	0.8518870311618039	0.8450768248631613	0.7752718485702779	0.7752246465668814	0.7838063439065108	0.7584814216478191	0.5504992959894106	0.7584814216478191
6	0.8580914935996002	0.8511707549644325	0.779701973419251	0.7796809207751847	0.782964782964783	0.7722132471728594	0.5593834357231352	0.7722132471728594
7	0.8645658563170291	0.8573086791094604	0.7889649617398309	0.7889700968656532	0.7869774919614148	0.7907915993537964	0.5779323195342208	0.7907915993537964
8	0.8701876974781193	0.8623697877834061	0.7954087797019734	0.7954344032024707	0.7892234548335975	0.8045234248788369	0.5908366063446464	0.8045234248788369
9	0.8745450298771822	0.8666284986512764	0.8006443817962142	0.8007007026490454	0.7882079131109387	0.8206785137318255	0.60133176471962	0.8206785137318255
10	0.8796134457052767	0.8715341421360662	0.8030608135320177	0.8031307783638593	0.7878554957724827	0.8279483037156704	0.6061748372802225	0.8279483037156704
11	0.8835620348923966	0.8763842233207526	0.7990334273056786	0.7991328804718065	0.7784476262245666	0.8344103392568659	0.5981448753795922	0.8344103392568659
12	0.8877078588992481	0.8811536459804351	0.8058799838904551	0.8059874392562171	0.7833583208395802	0.8441033925686591	0.611841499280639	0.8441033925686591
13	0.8914955459965873	0.8859364413062092	0.806282722513089	0.8064072120468951	0.7805782060785768	0.8505654281098546	0.612659998047608	0.8505654281098546
14	0.8949523457318774	0.8905552511394403	0.8091018928715263	0.8092207278224368	0.7842261904761905	0.851373182552504	0.6182926299279812	0.851373182552504
